system:index,geoid,sum,.geo
1579,42055011302,6932.141176470585,"{""type"":""Polygon"",""coordinates"":[[[-77.82079903974486,39.98409472586163],[-77.74130086824312,39.9518777472446],[-77.73726474607236,39.927257747379464],[-77.65571307777873,39.95169332138452],[-77.7879331693405,40.01621272844526],[-77.82079903974486,39.98409472586163]]]}"
1580,42055011400,10810.933333333332,"{""type"":""Polygon"",""coordinates"":[[[-77.88572695008027,39.94790375554055],[-77.80078740804942,39.84735079568258],[-77.74906228842511,39.85020674500773],[-77.73944486724955,39.950588748072974],[-77.86321911341126,40.0009076994672],[-77.88572695008027,39.94790375554055]]]}"
1581,42055011500,10783.192156862748,"{""type"":""Polygon"",""coordinates"":[[[-77.97771291830817,39.86728992999576],[-77.90578461382148,39.8185329405676],[-77.89069061867222,39.836251899016716],[-77.7981251804754,39.79960581466312],[-77.77969725001518,39.82692578065815],[-77.88539194509958,39.94640375736015],[-77.94404299154156,39.94059577373417],[-77.97771291830817,39.86728992999576]]]}"
1582,42055011600,15438.658823529411,"{""type"":""Polygon"",""coordinates"":[[[-78.09903125757394,39.72241301699255],[-77.79002995381092,39.721609842965336],[-77.81188903019776,39.73322587252957],[-77.78260289450327,39.7420698144769],[-77.81047407964274,39.766757850682055],[-77.7981251804754,39.79960581466312],[-77.89069061867222,39.836251899016716],[-77.90578461382148,39.8185329405676],[-77.977771918227,39.86714293034658],[-78.09903125757394,39.72241301699255]]]}"
1583,42055011701,6972.756862745097,"{""type"":""Polygon"",""coordinates"":[[[-77.80497913739039,39.7846248320871],[-77.77695591193148,39.76075079487172],[-77.743400871705,39.771125741204706],[-77.70997742413914,39.85047002173045],[-77.80078740804942,39.84735079568258],[-77.77964325183844,39.827328780478915],[-77.80497913739039,39.7846248320871]]]}"
1584,42055011702,6093.674509803919,"{""type"":""Polygon"",""coordinates"":[[[-77.8123740337679,39.73179787420248],[-77.72406984969297,39.7208937525906],[-77.72969995840003,39.78046673033249],[-77.77179388834871,39.76039078583362],[-77.80497913739039,39.7846248320871],[-77.81047407964274,39.766757850682055],[-77.78270289603111,39.74129781526608],[-77.8123740337679,39.73179787420248]]]}"
1585,42055011800,2401.607843137254,"{""type"":""Polygon"",""coordinates"":[[[-77.73990495028674,39.783812738805196],[-77.72115496888841,39.778366722977715],[-77.71380911919245,39.795617852114745],[-77.73334508179396,39.80455473579818],[-77.73990495028674,39.783812738805196]]]}"
1586,42055011900,11896.635294117648,"{""type"":""Polygon"",""coordinates"":[[[-77.72970595758817,39.78032273031845],[-77.72406984969297,39.7208937525906],[-77.66962903504171,39.72066667364282],[-77.64729310640219,39.75505660841473],[-77.6411016005138,39.85014994458404],[-77.70997742413914,39.85047002173045],[-77.72561406970281,39.79862372996416],[-77.71418205736491,39.784326816903985],[-77.72970595758817,39.78032273031845]]]}"
1587,42055012001,7176.835294117646,"{""type"":""Polygon"",""coordinates"":[[[-77.57256862433512,39.817044733142005],[-77.55483964988268,39.81189168796063],[-77.56445648096138,39.780932572457836],[-77.46153393222025,39.77426763081321],[-77.46512216511627,39.84989291846801],[-77.56028580192903,39.848497848358306],[-77.57256862433512,39.817044733142005]]]}"
1588,42055012002,6453.3568627451,"{""type"":""Polygon"",""coordinates"":[[[-77.6411412854804,39.78710371466008],[-77.56445648096138,39.780932572457836],[-77.55483964988268,39.81189168796063],[-77.5723136571422,39.82397576122634],[-77.55208783187223,39.850414847324636],[-77.64107160424759,39.85088194722131],[-77.6411412854804,39.78710371466008]]]}"
1589,42055012100,5754.043137254902,"{""type"":""Polygon"",""coordinates"":[[[-77.66962903504171,39.72066667364282],[-77.54341638245062,39.72015747784228],[-77.53332442630652,39.738841416392596],[-77.56202034551599,39.74796644428537],[-77.5614763408763,39.735759470827716],[-77.59152925210404,39.73302652647139],[-77.59679529814957,39.762580550635654],[-77.64667720025703,39.773357673436614],[-77.66962903504171,39.72066667364282]]]}"
1590,42055012200,1160.6549019607844,"{""type"":""Polygon"",""coordinates"":[[[-77.60601226646789,39.761834563241656],[-77.59425624505721,39.74056751569184],[-77.57998132322463,39.75697849967147],[-77.59465030365683,39.76236354617058],[-77.60601226646789,39.761834563241656]]]}"
1591,42055012300,1553.1529411764702,"{""type"":""Polygon"",""coordinates"":[[[-77.59630132279582,39.76744356897863],[-77.59679529814957,39.762580550635654],[-77.56319335610739,39.752880453770636],[-77.57784140032719,39.77210755748235],[-77.59630132279582,39.76744356897863]]]}"
1592,42055012400,1019.4862745098042,"{""type"":""Polygon"",""coordinates"":[[[-77.59430724445394,39.73668752363392],[-77.57656129882827,39.74267748109627],[-77.55952134836811,39.73897846027736],[-77.57998132322463,39.75697849967147],[-77.59430724445394,39.73668752363392]]]}"
1593,42055012501,9913.145098039222,"{""type"":""Polygon"",""coordinates"":[[[-77.64690520519878,39.77447667784311],[-77.59679529814957,39.762580550635654],[-77.57784140032719,39.77210755748235],[-77.56556633547714,39.74992644613306],[-77.53057243393552,39.73820941330888],[-77.46605879421975,39.73954252752524],[-77.46087788836698,39.75964957598504],[-77.4737768436691,39.77524357457683],[-77.64116328358791,39.78673771335857],[-77.64690520519878,39.77447667784311]]]}"
1594,42055012502,4465.603921568628,"{""type"":""Polygon"",""coordinates"":[[[-77.54335638269617,39.72026647748962],[-77.4591318088292,39.71998359040908],[-77.46087788836698,39.75964957598504],[-77.46569179735378,39.739666529151116],[-77.53332442630652,39.738841416392596],[-77.54335638269617,39.72026647748962]]]}"
1595,42057960100,12794.235294117647,"{""type"":""Polygon"",""coordinates"":[[[-78.0883713749889,39.81145290715916],[-78.03053805218521,39.79789304720985],[-78.01469898655574,39.81169804589178],[-77.88928026623658,40.03995468431252],[-77.9410382714851,40.04105366099428],[-78.04299033381423,39.95549766639284],[-78.06734342489769,39.917071706974504],[-78.0883713749889,39.81145290715916]]]}"
1596,42057960200,30157.72941176469,"{""type"":""Polygon"",""coordinates"":[[[-78.29900217866583,39.82549956791697],[-78.23538915736566,39.8140746231632],[-78.20178115173297,39.887927517046734],[-78.21102424513516,39.90483846055444],[-78.17845015288538,39.94952242026121],[-78.06885342514536,39.9114067169603],[-78.04299033381423,39.95549766639284],[-77.9410382714851,40.04105366099428],[-77.88928026623658,40.03995468431252],[-77.86448734998416,40.06156769335301],[-77.92555851174669,40.10397665522698],[-78.07848996485642,40.13326950088671],[-78.1348622700964,40.16513043620735],[-78.1582863034901,40.12220639190692],[-78.20689350318642,40.08626430336285],[-78.18183034345348,40.0562463264677],[-78.20415645807287,40.04220228070158],[-78.20100941790487,40.0129872687777],[-78.29900217866583,39.82549956791697]]]}"
1597,42057960300,24543.003921568634,"{""type"":""Polygon"",""coordinates"":[[[-78.37469578892124,39.72768760696905],[-78.0994012584713,39.72209901622337],[-78.03053805218521,39.79789304720985],[-78.08899537656191,39.81041290834634],[-78.06885342514536,39.9114067169603],[-78.17864115380192,39.94940842015647],[-78.21102424513516,39.90483846055444],[-78.20178115173297,39.887927517046734],[-78.23538915736566,39.8140746231632],[-78.29956717554857,39.82466056923681],[-78.37469578892124,39.72768760696905]]]}"
1598,42059970101,2988.2117647058813,"{""type"":""Polygon"",""coordinates"":[[[-80.0239742843628,39.911546776369704],[-79.94948885827286,39.89476678286966],[-79.92298803816955,39.9205216664819],[-79.97183645499419,39.955384581126225],[-80.0239742843628,39.911546776369704]]]}"
1599,42059970102,8669.494117647057,"{""type"":""Polygon"",""coordinates"":[[[-80.07962333739152,39.87042289625021],[-80.05090743483996,39.84078403430251],[-79.98531662727363,39.84691103594839],[-79.97449769090917,39.864859938806454],[-79.93782309437239,39.858938881071204],[-79.91527725638892,39.88029877133939],[-79.92866604158257,39.90299272597917],[-79.98770646194642,39.897953827703404],[-80.0239742843628,39.911546776369704],[-80.03969233878593,39.884573876428874],[-80.05607130825872,39.89150983883142],[-80.07962333739152,39.87042289625021]]]}"
1600,42059970200,8304.270588235297,"{""type"":""Polygon"",""coordinates"":[[[-80.11703522027035,39.908964748746286],[-80.10232332180946,39.86818888291931],[-80.05607130825872,39.89150983883142],[-80.03969233878593,39.884573876428874],[-79.98265237015265,39.949070610884036],[-80.0093421739413,39.95879257817021],[-79.99831612933447,39.98388046532905],[-80.05028811174404,39.974898525851515],[-80.04000219035925,39.94497963902306],[-80.08331921054581,39.92438771046678],[-80.0853842432544,39.90941276026336],[-80.11703522027035,39.908964748746286]]]}"
1601,42059970300,19277.85882352941,"{""type"":""Polygon"",""coordinates"":[[[-80.39799088571728,39.97772831970698],[-80.36314495025542,39.93895443620611],[-80.32612600208259,39.92809352179482],[-80.31413900369114,39.93760553293205],[-80.2283521235366,39.91604169194348],[-80.21057509293018,39.9401886547024],[-80.16118811967806,39.94262864975057],[-80.11615523267577,39.903540765206564],[-80.03961818839905,39.94587563548451],[-80.05536113107944,39.96574656214061],[-80.03891306449074,39.996485436034],[-80.0597790424522,40.009516455798355],[-80.08611205841743,39.99031148927095],[-80.12950804291711,39.98840452119115],[-80.17591898828563,40.00813653269543],[-80.27335294936356,40.00237453402077],[-80.3013939112177,40.0205574948626],[-80.31256592367798,40.00329145920227],[-80.37227288997173,39.99657034557129],[-80.39799088571728,39.97772831970698]]]}"
1602,42059970400,38540.41176470588,"{""type"":""Polygon"",""coordinates"":[[[-80.51949484411713,39.74432339330883],[-80.5193398734353,39.7214014501804],[-80.29375454070083,39.72118591911558],[-80.28423827400552,39.77186680279746],[-80.30710418255664,39.80511271552855],[-80.22308328870864,39.82431684242904],[-80.2281541814565,39.88282774376389],[-80.259579086744,39.92195865877597],[-80.36247295136135,39.93853343804244],[-80.39266689064476,39.97690333104115],[-80.45354884233294,39.973350217795755],[-80.47527482890892,39.95206320241855],[-80.51902880628724,39.96361009612577],[-80.51949484411713,39.74432339330883]]]}"
1603,42059970501,7192.984313725489,"{""type"":""Polygon"",""coordinates"":[[[-80.1785451700789,39.91080071943547],[-80.15987925764036,39.87400281564674],[-80.13703929934643,39.86375986280173],[-80.11951831932969,39.86204388499887],[-80.1009182872895,39.884302833302144],[-80.12079819333924,39.920181714562084],[-80.16118811967806,39.94262864975057],[-80.17779912299773,39.93548066562461],[-80.1785451700789,39.91080071943547]]]}"
1604,42059970502,15930.184313725491,"{""type"":""Polygon"",""coordinates"":[[[-80.259579086744,39.92195865877597],[-80.21979822338466,39.86320078259876],[-80.2200253166678,39.8103878700755],[-80.19801334433265,39.808907909309816],[-80.19004739792146,39.7852739707832],[-80.07281854383402,39.784403204576776],[-80.04788053255497,39.80172518763689],[-79.96926897703106,39.78621722985161],[-79.98531662727363,39.84691103594839],[-80.06026842289928,39.841803018677155],[-80.08196533260545,39.871585890198375],[-80.12154731836448,39.861607884230324],[-80.1581172617586,39.872731820247914],[-80.16273221177077,39.89580276129609],[-80.1962191752518,39.9008817320169],[-80.17666518531883,39.903653735934206],[-80.17779912299773,39.93548066562461],[-80.21057509293018,39.9401886547024],[-80.2283521235366,39.91604169194348],[-80.259579086744,39.92195865877597]]]}"
1605,42059970600,751.3960784313726,"{""type"":""Polygon"",""coordinates"":[[[-80.1962191752518,39.9008817320169],[-80.18983319839028,39.891278754889555],[-80.17353520634921,39.89410175888235],[-80.17666518531883,39.903653735934206],[-80.1962191752518,39.9008817320169]]]}"
1606,42059970700,13205.345098039217,"{""type"":""Polygon"",""coordinates"":[[[-80.30710418255664,39.80511271552855],[-80.28423827400552,39.77186680279746],[-80.29375454070083,39.72118591911558],[-80.03501062304134,39.73007636621487],[-80.07281854383402,39.784403204576776],[-80.19004739792146,39.7852739707832],[-80.22308328870864,39.82431684242904],[-80.30710418255664,39.80511271552855]]]}"
1607,42059970800,10078.619607843135,"{""type"":""Polygon"",""coordinates"":[[[-80.07473253471942,39.787315190627616],[-80.04324164701833,39.757038369447905],[-80.0417006025653,39.721293333651744],[-79.91627946822724,39.720776076767926],[-79.90391874538172,39.73780806355724],[-79.93467944064597,39.76467617354203],[-79.93247439855095,39.78488010135737],[-79.90857663874733,39.79347599156834],[-79.93847613658039,39.8439749311372],[-79.92781418653624,39.86284884704222],[-79.9840286126667,39.85710799075654],[-79.96926897703106,39.78621722985161],[-80.04788053255497,39.80172518763689],[-80.07473253471942,39.787315190627616]]]}"
1608,42061950100,16811.674509803917,"{""type"":""Polygon"",""coordinates"":[[[-77.95832366489905,40.68637757591884],[-77.94153965962408,40.66252159318638],[-77.95526164685984,40.630083607473715],[-77.87341861906036,40.515951684546145],[-77.77985366845549,40.61965565345418],[-77.68708069978216,40.67675064273405],[-77.70835670327848,40.69048863412999],[-77.67661171684563,40.71645262755489],[-77.68133472172386,40.72975862131329],[-77.71026071256559,40.71463262348357],[-77.71867771663123,40.727372616744994],[-77.76854970713325,40.71946661046839],[-77.82450670656866,40.74368158322767],[-77.95832366489905,40.68637757591884]]]}"
1609,42061950200,16388.227450980386,"{""type"":""Polygon"",""coordinates"":[[[-78.22143958748445,40.67557651228052],[-78.16640858978349,40.61814356219453],[-78.19708356688145,40.55844459172374],[-78.16643356795981,40.53142361546729],[-78.12852058701871,40.567880602003925],[-78.11329360224717,40.60910658087753],[-78.06807362499116,40.644105571517876],[-77.97000962562608,40.57145463645717],[-77.9270346385907,40.59322563373378],[-77.95526164685984,40.630083607473715],[-77.94153965962408,40.66252159318638],[-77.95832366489905,40.68637757591884],[-77.94412266887899,40.69162257679769],[-78.11620863685793,40.73937850195252],[-78.22143958748445,40.67557651228052]]]}"
1610,42061950301,12555.117647058822,"{""type"":""Polygon"",""coordinates"":[[[-78.15380156158899,40.49381864065622],[-78.0555905829971,40.48923666399956],[-78.04015462404634,40.46936562128354],[-77.98207657024159,40.45977264838755],[-78.044277586982,40.49429766398443],[-78.02570659270224,40.499337665579645],[-78.02697960342532,40.53517064475352],[-77.97000962562608,40.57145463645717],[-78.06807362499116,40.644105571517876],[-78.12177059709713,40.59872958502752],[-78.15380156158899,40.49381864065622]]]}"
1611,42061950302,273.9960784313725,"{""type"":""Polygon"",""coordinates"":[[[-78.0436565872398,40.49471166391891],[-78.044277586982,40.49429766398443],[-78.02575058973372,40.48893367052788],[-78.03250059214845,40.50275766220125],[-78.0436565872398,40.49471166391891]]]}"
1612,42061950400,2792.9372549019613,"{""type"":""Polygon"",""coordinates"":[[[-78.02677659087844,40.49379166799226],[-78.00118259183803,40.47703768137677],[-77.98614560227263,40.50553667011313],[-78.02496059886926,40.5187976546215],[-78.02677659087844,40.49379166799226]]]}"
1613,42061950500,12564.360784313727,"{""type"":""Polygon"",""coordinates"":[[[-78.02697960342532,40.53517064475352],[-78.02577959718757,40.513985657206604],[-77.98614560227263,40.50553667011313],[-78.00272259169365,40.47771568073293],[-77.97129454701361,40.4485796524735],[-77.9319485201152,40.43162267566504],[-77.93511142155121,40.39242566139738],[-77.88771643525233,40.39135769657058],[-77.91218447031063,40.40874768335092],[-77.81597662007536,40.49978570261302],[-77.8418276349161,40.55003567346433],[-77.87341861906036,40.515951684546145],[-77.9270346385907,40.59322563373378],[-78.02697960342532,40.53517064475352]]]}"
